gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000184221	1250.715446961978	-0.4618646590455608	0.28537159233491316	-1.6184675400469248	0.10556187675779188	0.8915004984735088
ENSG00000154727	3764.8266667074517	0.27313800327226284	0.17023640284868652	1.6044629626898292	0.10861204209616457	0.8915004984735088
ENSG00000142173	5507.057436691813	-0.31376993413987375	0.19583622321236013	-1.6022058074497745	0.10911010628484566	0.8915004984735088
ENSG00000212938	216.0782063281993	-0.714077035208127	0.45043559926050675	-1.5853032850432962	0.11289744303812993	0.8915004984735088
ENSG00000156239	3664.073407722204	-0.3666119131015919	0.2384710788219159	-1.5373432909043379	0.12420926553570769	0.9481307269225687
ENSG00000160182	178.71957302594515	-0.6958967088759123	0.47521089165532737	-1.4643955370043356	0.14308590684296374	0.9580146721870054
ENSG00000186925	146.38047662123176	0.6775741972103314	0.4726888771156358	1.4334464592120573	0.1517302893835887	0.9580146721870054
ENSG00000154654	5151.924745522811	0.325752863111321	0.22916211438674813	1.4214952763158764	0.15517282584879447	0.9580146721870054
ENSG00000166351	1223.7730026980055	0.3464750178517267	0.25004774345590913	1.3856354513066045	0.16585824736674018	0.9580146721870054
ENSG00000159200	9650.407200555663	-0.23535356941026037	0.17629083871029072	-1.335030062435808	0.1818665074661196	0.9580146721870054
ENSG00000182591	328.4922133279881	-0.5015378826499807	0.37700875065573886	-1.3303083331027352	0.18341670271420182	0.9580146721870054
ENSG00000159263	4523.983294440141	-0.25498768970794755	0.19178648713705518	-1.3295393930737534	0.18367007829733503	0.9580146721870054
ENSG00000154640	1589.0424929481328	-0.24547326118287197	0.18801165098793696	-1.3056279219558675	0.19167912019477149	0.9580146721870054
ENSG00000160181	720.3056573043978	0.33755953513092346	0.2629268993603622	1.2838531772600084	0.19919333295028682	0.9580146721870054
ENSG00000232263	142.47667433922652	-0.6720613981908293	0.5258566488831448	-1.2780315692845294	0.2012382953000925	0.9580146721870054
ENSG00000206104	85.50967560557994	0.7902705424365921	0.624570937459451	1.2653014974586434	0.20576326998718078	0.9580146721870054
ENSG00000157617	9314.762500160328	-0.24869729719811332	0.1974077464518089	-1.2598152892587993	0.20773600297925662	0.9580146721870054
ENSG00000183527	1893.299218871213	0.23993541227934878	0.19085083982415088	1.257188139703363	0.20868551695648643	0.9580146721870054
ENSG00000183255	3872.4586120884596	-0.21608484766929129	0.1730141247024933	-1.2489433914188237	0.21168577944775824	0.9580146721870054
ENSG00000160179	8719.559861247943	0.20443674581060317	0.16473457565317728	1.2410069045918604	0.21460319822041066	0.9580146721870054
ENSG00000221859	310.9445643469936	0.5513906285633936	0.44508101130961747	1.2388545333375784	0.21539937407119086	0.9580146721870054
ENSG00000186980	69.80560461289453	-0.8639976046607726	0.6983136755582529	-1.2372629019044588	0.21598949580092183	0.9580146721870054
ENSG00000157538	7108.110957072881	0.21631349965088054	0.17551326163213796	1.232462422721405	0.21777639530378728	0.9580146721870054
ENSG00000183570	7225.416281928667	-0.1919402373036093	0.15780544289955303	-1.2163093602911015	0.22386709716795078	0.9580146721870054
ENSG00000142197	3518.8122106983237	-0.22973803197766582	0.19082198631683095	-1.20393900310953	0.22861315527637419	0.9580146721870054
ENSG00000186967	111.32583142322017	-0.6695944959972979	0.5572657618525344	-1.2015712104245304	0.22952970129003278	0.9580146721870054
ENSG00000275895	7277.17641930166	0.21513756191681868	0.17974004384945635	1.1969372951583899	0.231330996196238	0.9580146721870054
ENSG00000159197	257.1550930095296	0.5165497564338126	0.43163108357550495	1.1967390118312757	0.2314082962629115	0.9580146721870054
ENSG00000154736	3219.562795230556	0.682845299874694	0.5714191331718598	1.1949990125187526	0.2320874159295652	0.9580146721870054
ENSG00000198743	3926.0611568808395	0.32571774442391316	0.27625898433779933	1.1790304130910634	0.23838606569068965	0.9580146721870054
ENSG00000272804	536.581181883682	0.42705818454340294	0.37046647774172237	1.152757969213977	0.24900974042692878	0.9580146721870054
ENSG00000183640	166.84891891664373	-0.6054466670133258	0.528814785443932	-1.144912516969552	0.2522453983755057	0.9580146721870054
ENSG00000156304	5366.202437777312	-0.1856967838561751	0.16525406379400912	-1.1237047948645187	0.26113828161806385	0.9580146721870054
ENSG00000160193	3250.322893226763	-0.20474797852914894	0.18368007035157571	-1.1146989335165642	0.26497945819864666	0.9580146721870054
ENSG00000160209	13935.231883240771	-0.1649836277753799	0.14820961248303566	-1.1131776475986954	0.26563214061654083	0.9580146721870054
ENSG00000231068	88.36971686262108	-0.6964252471991906	0.6300184621114386	-1.1054045065047726	0.26898435193383435	0.9580146721870054
ENSG00000160199	5548.225330239316	-0.18773004504267965	0.1720543244866326	-1.0911091342970862	0.27522486401974755	0.9580146721870054
ENSG00000160183	6171.174399053944	0.19601088512723766	0.18281312559412408	1.0721926256127519	0.2836335219791285	0.9580146721870054
ENSG00000159082	14600.419816653217	0.16890629287968975	0.15849361942723622	1.0656977453734908	0.28656029718422543	0.9580146721870054
ENSG00000159079	3242.923073091231	-0.21111175129010523	0.19977303095288654	-1.0567580132470071	0.2906220409767289	0.9580146721870054
ENSG00000156273	5823.054762130648	0.21538138498255494	0.20433406376204694	1.0540650003093608	0.29185315882383706	0.9580146721870054
ENSG00000244362	120.83647430839422	0.5642642377308463	0.5375269275178687	1.0497413410272154	0.29383705105781793	0.9580146721870054
ENSG00000249209	326.5397304299867	-0.4063687874910624	0.3937169152319404	-1.0321344391608593	0.3020091424266511	0.9580146721870054
ENSG00000241837	2873.6939062539986	0.216088639769203	0.2096690949477826	1.0306175062329486	0.3027202233358502	0.9580146721870054
ENSG00000187766	306.18863508285256	0.4907002751278356	0.4804437360490821	1.0213480545362041	0.30708956667716925	0.9580146721870054
ENSG00000274749	204.42902487538475	0.44116902406996494	0.43252837053984067	1.0199770792360738	0.3077393313635245	0.9580146721870054
ENSG00000215455	429.4175984458937	0.43118827469239135	0.4427119774223365	0.9739702033881233	0.33007133408437006	0.9580146721870054
ENSG00000160298	6777.766000203458	-0.1952892416858135	0.20100996659796616	-0.971540093215405	0.33127939791706124	0.9580146721870054
ENSG00000198390	213.15465780185775	0.43940057202364285	0.4546690009678437	0.9664185838231785	0.3338347686143596	0.9580146721870054
ENSG00000221837	684.2016408657464	0.2934651134129247	0.3066385893961444	0.9570390797545674	0.3385475303392244	0.9580146721870054
ENSG00000159110	5272.984871786742	0.1592399423237435	0.17088984177163777	0.9318280166502689	0.3514254131923147	0.9580146721870054
ENSG00000159147	6309.762084240747	-0.15403603212528927	0.16534940159014885	-0.9315790117408347	0.3515541339695312	0.9580146721870054
ENSG00000222018	245.73049671498032	-0.3801453765029489	0.4102982516305742	-0.9265098620142928	0.35418107434780643	0.9580146721870054
ENSG00000156282	392.97494249967616	0.3394816775619601	0.3856403868347517	0.8803063401848241	0.37869337888440086	0.9580146721870054
ENSG00000160233	1936.386997934888	-0.27637438892178046	0.31420075556790744	-0.879610834869709	0.37907016727752196	0.9580146721870054
ENSG00000154639	3235.3858898417766	-0.15834778529647917	0.1801886863379462	-0.8787887215043892	0.37951584264685456	0.9580146721870054
ENSG00000188694	709.8513758349751	-0.361610565312123	0.41228500415300723	-0.8770888139747185	0.38043839997107426	0.9580146721870054
ENSG00000160213	3871.717712871972	0.1825588256076292	0.20945167448328472	0.8716035622918751	0.38342468664966894	0.9580146721870054
ENSG00000160307	954.4008576953291	0.223329336200051	0.25704822778804487	0.8688227035130638	0.3849441130782806	0.9580146721870054
ENSG00000157578	7966.103235065087	0.12481315639568265	0.1456849749115956	0.8567332113103745	0.3915923443898904	0.9580146721870054
ENSG00000160310	9501.119790058361	-0.14747662104135137	0.17215217185246373	-0.856664307248708	0.39163043460362107	0.9580146721870054
ENSG00000189169	484.31534458933936	-0.29982126626524824	0.3546575835278959	-0.8453823636952219	0.39789738814618003	0.9580146721870054
ENSG00000183421	2101.1409398082524	-0.24067517868530244	0.2855202754215324	-0.8429355089755983	0.39926451292467335	0.9580146721870054
ENSG00000160294	10336.296853062737	0.13769068595949344	0.164936809205599	0.834808716275441	0.40382541745249967	0.9580146721870054
ENSG00000154646	1982.8126449374095	0.1699708838198227	0.20918140181596157	0.8125525612901456	0.41647463946548063	0.9580146721870054
ENSG00000185808	5695.480929163609	0.13269227273588502	0.16562664769636332	0.8011529218362521	0.423043121839149	0.9580146721870054
ENSG00000184900	2709.435467680998	-0.17533387765589936	0.22034395020910694	-0.7957281218272936	0.42619007773543865	0.9580146721870054
ENSG00000142188	3698.3255826025356	0.1406667734071819	0.1782295328680487	0.7892450321985851	0.4299688066982403	0.9580146721870054
ENSG00000175894	4292.372787426219	0.1639718364382664	0.20971059035843773	0.7818958315743876	0.434275794968587	0.9580146721870054
ENSG00000160201	6881.098579038142	-0.15005845506516127	0.19252961426416434	-0.779404538043017	0.43574145145681215	0.9580146721870054
ENSG00000173638	6804.435075118562	0.11997997953063358	0.15613780182831635	0.7684236496589042	0.4422355345056864	0.9580146721870054
ENSG00000205758	7744.074544742819	-0.12040509534716076	0.15693177395255775	-0.7672448498769955	0.442935951575675	0.9580146721870054
ENSG00000278961	1568.0312323404962	-0.19655450204372166	0.2574721972128576	-0.7634008804501171	0.44522435501404894	0.9580146721870054
ENSG00000241945	3578.3776792803187	0.13828274771756868	0.18124479565283733	0.762961205145114	0.44548653271015315	0.9580146721870054
ENSG00000160221	5567.339337314558	-0.13478421130492024	0.1770281996805308	-0.7613714173682778	0.4464352545745548	0.9580146721870054
ENSG00000154645	5265.451005494389	-0.12184545059328748	0.1606804469955825	-0.758309133883834	0.44826594052768937	0.9580146721870054
ENSG00000157601	8439.23252249805	0.11972742748608087	0.16367026320144482	0.7315160686136415	0.4644639933254788	0.9580146721870054
ENSG00000276076	1018.3763205409889	0.1800176671230743	0.2512910604337125	0.716371154677668	0.4737622012423714	0.9580146721870054
ENSG00000183778	8424.153102648443	-0.1393275088681785	0.1962719421144303	-0.7098697214039278	0.4777849283534483	0.9580146721870054
ENSG00000141956	21321.262821735247	0.1034510414370276	0.14610747334558563	0.7080475698346829	0.4789157170849432	0.9580146721870054
ENSG00000142166	2806.0485677729016	-0.12663059358131012	0.18360620367727656	-0.6896858115093317	0.49039179037926006	0.9580146721870054
ENSG00000170262	1249.9645193860931	0.1756787688654571	0.25483646597449056	0.6893784537219362	0.4905851388027945	0.9580146721870054
ENSG00000159259	1949.5788731365603	-0.16482962604028084	0.241356068203014	-0.6829313522858527	0.49465022153634014	0.9580146721870054
ENSG00000186971	246.66976741107226	0.26364641831715424	0.3862273124165425	0.682619819576131	0.4948471069168661	0.9580146721870054
ENSG00000188155	514.0276616733255	-0.2630663211995869	0.3894094725224456	-0.6755519312243328	0.49932516939684307	0.9580146721870054
ENSG00000155313	7624.478033029413	-0.10684996382850288	0.16181709384393975	-0.6603132048061099	0.5090528579476965	0.9580146721870054
ENSG00000160216	12614.085192329498	0.1012115434452044	0.15349815144181989	0.6593665297889039	0.5096604296304008	0.9580146721870054
ENSG00000212935	353.5589622504977	0.26571539212921935	0.40956778009140465	0.648770252557266	0.5164868878385127	0.9580146721870054
ENSG00000186866	7826.154870384871	-0.1256961679986217	0.19512599250671953	-0.64417951900638315	0.5194590303395528	0.9580146721870054
ENSG00000186977	156.2712648645694	0.32560198125724726	0.5073033001216234	0.6418290225574835	0.520984203310052	0.9580146721870054
ENSG00000212933	116.21834240793603	-0.3594070678326442	0.563203480115657	-0.6381478107323447	0.5233774663549828	0.9580146721870054
ENSG00000205927	1801.4627927776428	-0.15663439761452494	0.24553688224405185	-0.6379261485402339	0.5235217552663128	0.9580146721870054
ENSG00000184787	5732.383026600605	-0.10607838196194283	0.16748560414949168	-0.6333582071164817	0.5264997503673201	0.9580146721870054
ENSG00000159212	2243.9470281219174	-0.14267051648027393	0.22665144707770565	-0.6294710151634747	0.529040738660537	0.9580146721870054
ENSG00000156284	722.5305951437588	-0.18382910814255699	0.29312648697846627	-0.6271323688195447	0.5305724709003192	0.9580146721870054
ENSG00000206107	218.71484406878892	-0.2855310930428916	0.45787007623885156	-0.6236072367698081	0.5328855568302919	0.9580146721870054
ENSG00000206102	96.35736341550594	-0.3462948995572526	0.556875152583505	-0.6218537457645406	0.5340380419650447	0.9580146721870054
ENSG00000198862	10175.285165656867	0.10296982538701989	0.16727600863456224	0.6155684023521378	0.5381794109893734	0.9580146721870054
ENSG00000205439	165.46291756861137	0.3154899074106498	0.5161237755760544	0.6112679212627363	0.5410222242420664	0.9580146721870054
ENSG00000142185	10186.274834130698	0.11016834222149927	0.1815777053509787	0.6067283536189123	0.5440312023326777	0.9580146721870054
ENSG00000276612	475.3954727874672	-0.22056280428403946	0.3742511323755458	-0.5893443872407944	0.5556302745972598	0.9580146721870054
ENSG00000187026	143.18317960582448	-0.3320134314807273	0.5649836476052924	-0.5876513999794164	0.5567663029322171	0.9580146721870054
ENSG00000166979	5424.5079483566615	-0.09123681081249374	0.15736397462891422	-0.579782069102173	0.5620615909402393	0.9580146721870054
ENSG00000182816	247.19417512880528	0.2323553828598367	0.40537444902401965	0.5731870457530217	0.5665180545615325	0.9580146721870054
ENSG00000273590	3049.1857120670793	-0.1065915484769314	0.1943009868208143	-0.5485898462020209	0.5832869555877206	0.9580146721870054
ENSG00000160208	2687.8122618318807	0.13781220984356637	0.2514915868793215	0.5479794038187675	0.5837060451016871	0.9580146721870054
ENSG00000183844	2345.5998013245453	-0.11629485966286333	0.21447871766174947	-0.5422209761915393	0.5876662866629707	0.9580146721870054
ENSG00000159267	7232.78385743741	-0.08465674614894003	0.158115630581372	-0.5354103565704885	0.5923661301971488	0.9580146721870054
ENSG00000280071	3228.4122698427304	-0.10707031217687374	0.20066679404227716	-0.5335726455784	0.5936372379105879	0.9580146721870054
ENSG00000160299	8675.534299874686	-0.08964412360260746	0.17459636526553138	-0.5134363677403821	0.6076461114695465	0.9580146721870054
ENSG00000160285	8271.91697293776	-0.11156037403432802	0.21817567617010541	-0.5113327754618601	0.6091180584911489	0.9580146721870054
ENSG00000142182	1644.3916127514913	-0.12029095347863285	0.23850817928794862	-0.5043472883728937	0.6140173524923587	0.9580146721870054
ENSG00000187005	185.92901239137709	0.26870230863374606	0.5344362368391602	0.5027771137356702	0.61512098605249	0.9580146721870054
ENSG00000197381	17323.099216875948	-0.1181398862298746	0.23756329248508853	-0.4972985724942756	0.6189785182651458	0.9580146721870054
ENSG00000160282	4789.575800748555	-0.07667848828374704	0.156216611624674	-0.49084721199800924	0.6235345151566756	0.9580146721870054
ENSG00000206105	63.38803495852545	0.3346175983665391	0.6898068518556496	0.48508882952725707	0.627613335496817	0.9580146721870054
ENSG00000182670	29247.528207010564	0.09156359453780086	0.19519471306451194	0.469088496815685	0.6390063810320559	0.9580146721870054
ENSG00000160284	1127.2780929602086	-0.13918174515169748	0.29872930890199134	-0.4659125870952319	0.6412780710550443	0.9580146721870054
ENSG00000157542	8537.205580018179	-0.08632394648585158	0.18588134941901688	-0.4644034851030626	0.6423586936377024	0.9580146721870054
ENSG00000215454	1270.9000771607757	0.14210118996651117	0.3117657840174475	0.45579469348874635	0.6485376203727415	0.9580146721870054
ENSG00000160255	11488.390055864178	-0.07449028799264563	0.16448939289164058	-0.452857699108398	0.6506512125520922	0.9580146721870054
ENSG00000285815	1041.1950107888422	-0.14551600755151958	0.3227568628502465	-0.45085333357895613	0.652095259246541	0.9580146721870054
ENSG00000160202	1533.8314915488731	-0.10680433719950289	0.23716373594344528	-0.45034008582564977	0.652465239124296	0.9580146721870054
ENSG00000160223	6063.65464941453	-0.08368615686548322	0.188467334642446	-0.4440353391968419	0.6570170342126258	0.9580146721870054
ENSG00000160214	3844.803412759353	-0.08811721131525066	0.1990733429899396	-0.44263691959854096	0.658028375908142	0.9580146721870054
ENSG00000142192	11354.723595075267	-0.06530134648500326	0.14757391643955076	-0.44249924417877734	0.6581279771145709	0.9580146721870054
ENSG00000154642	3261.6904728534437	0.07652637943496447	0.1767266719384945	0.43302110878655403	0.6649994346543922	0.9580146721870054
ENSG00000240432	136.49273518142724	0.2053652436198664	0.4743024474148805	0.4329837316656937	0.6650265885867706	0.9580146721870054
ENSG00000157551	11706.925377555039	0.07120183929087218	0.16716464642208767	0.4259383835927175	0.6701527448495019	0.9580146721870054
ENSG00000205726	26232.23973077421	0.07209977680617478	0.1697894932185468	0.42464215800073446	0.6710975555707388	0.9580146721870054
ENSG00000185272	2479.9544314511163	-0.08622605816208849	0.20355242177253102	-0.4236061522198235	0.6718530677965846	0.9580146721870054
ENSG00000159231	409.1922634533378	-0.17691899988546764	0.4318531435049794	-0.4096739888230725	0.682045113366946	0.9580146721870054
ENSG00000142168	1443.0752552882664	0.09593910006261686	0.23788176139065467	0.4033058251366466	0.6867232569798465	0.9580146721870054
ENSG00000184351	239.79793369652518	-0.17707000741156775	0.44234892150963073	-0.4002948776438073	0.6889393403283325	0.9580146721870054
ENSG00000142149	2826.7282081500207	0.08984536949817139	0.23249310026123843	0.3864431649679822	0.699168487185326	0.9580146721870054
ENSG00000243927	2951.8709585618135	-0.0716693322950688	0.1872824667414739	-0.382680416069069	0.7019567368530681	0.9580146721870054
ENSG00000280433	2174.437940425622	0.09068556737346048	0.2383261915913606	0.38051028620871	0.703566662479137	0.9580146721870054
ENSG00000159261	3011.8519672085076	0.06983568480356622	0.18371674322493983	0.38012694748273723	0.7038511833234338	0.9580146721870054
ENSG00000243646	3381.3865949543533	0.07051531611210901	0.18983059917148046	0.3714644341843441	0.7102916413603768	0.9580146721870054
ENSG00000275993	1733.7432452389342	-0.08096798384228275	0.21931911541722385	-0.3691788729324962	0.7119944022980038	0.9580146721870054
ENSG00000183486	6641.552698257102	-0.05776634082074815	0.16471845230391438	-0.3506974477526425	0.725815340497974	0.9580146721870054
ENSG00000177398	10822.161638983069	-0.05036849509272293	0.14490199515438784	-0.34760387556470235	0.7281376953098275	0.9580146721870054
ENSG00000159256	5423.409129823247	0.063753268043808	0.18713614689704341	0.34067853325463143	0.7333456009333639	0.9580146721870054
ENSG00000156299	7076.928116271953	-0.048223549421068185	0.1504848001466163	-0.32045461982927387	0.7486237260459072	0.9580146721870054
ENSG00000173276	9010.04665295323	-0.050072933446463616	0.15763708145145358	-0.31764692028940056	0.7507527787359987	0.9580146721870054
ENSG00000186965	119.20895883437203	-0.16201116608023006	0.5196597167021323	-0.31176395027959125	0.755219922970385	0.9580146721870054
ENSG00000160200	8370.901095255946	0.04609616854959513	0.15242667465285448	0.3024153656476288	0.7623354426995033	0.9580146721870054
ENSG00000188992	1693.3354515630317	0.07362886129101197	0.25612663936859636	0.2874705320482161	0.773752062154577	0.9580146721870054
ENSG00000142178	2463.6771260747023	-0.06253871115640874	0.22116765820920495	-0.28276607738574816	0.7773561598132412	0.9580146721870054
ENSG00000160190	4074.7751446925304	0.0453587910833722	0.16091026437637343	0.2818887363038368	0.7780288265868419	0.9580146721870054
ENSG00000160305	12056.605493029172	0.05257709138421474	0.18790004093507315	0.2798141560936764	0.7796200903810112	0.9580146721870054
ENSG00000156256	5930.192291292166	-0.054080887887918275	0.19493626520930052	-0.27742856276564204	0.7814510521139444	0.9580146721870054
ENSG00000159086	6888.247027419149	-0.0460381693780126	0.16952391465367533	-0.27157330263441076	0.7859501295899678	0.9580146721870054
ENSG00000155307	5828.612648923621	0.05218367650072279	0.19974654990932159	0.26124945098882796	0.7939001454424753	0.9580146721870054
ENSG00000142156	3763.3791191808855	-0.04503616474015821	0.17825222861828402	-0.252654146819114	0.8005354839581267	0.9580146721870054
ENSG00000157540	23811.54342740111	-0.03711809883222763	0.1472029269161216	-0.2521559836468338	0.8009204989054439	0.9580146721870054
ENSG00000265590	717.5251379669712	-0.06800429022952217	0.2726432151891743	-0.24942593998657622	0.803031321876062	0.9580146721870054
ENSG00000159228	1676.2641085385744	-0.050420895227418515	0.2070194301234304	-0.2435563425005868	0.8075744437711176	0.9580146721870054
ENSG00000156253	3143.4242564555634	0.04766649653119626	0.19595034082863996	0.24325804349011554	0.8078055047116031	0.9580146721870054
ENSG00000241123	333.28776980084325	0.08291481874508139	0.3501283247264308	0.2368126566448631	0.8128021322303882	0.9580146721870054
ENSG00000242220	1685.5288323139046	-0.05192165268184914	0.2221556744194649	-0.2337174272839544	0.8152043573970467	0.9580146721870054
ENSG00000159140	18732.37701496307	0.03863663688587144	0.1654048136813592	0.23358834622734873	0.815304575853093	0.9580146721870054
ENSG00000277117	2728.0864077771707	0.055425715011090546	0.24163931037575073	0.22937375100476487	0.8185784360047271	0.9580146721870054
ENSG00000156265	7733.365698516022	0.04190283087241665	0.18450286149822467	0.22711209209522124	0.8203365815823559	0.9580146721870054
ENSG00000182093	9965.828001907159	0.03509119216458941	0.15621835212502927	0.22462912767447576	0.8222678032955357	0.9580146721870054
ENSG00000206106	112.504532788171	-0.13193861008555935	0.6061094084633533	-0.21768117808970897	0.8276775297344957	0.9580146721870054
ENSG00000279493	149.97706261706645	-0.11638786291695363	0.5449363170747963	-0.2135806685480619	0.830874075812402	0.9580146721870054
ENSG00000185917	9443.198116790496	-0.03126221545595725	0.14721280022887187	-0.21236071460738368	0.831825631978399	0.9580146721870054
ENSG00000171587	6203.800775215718	0.046741983542401604	0.2232590662136599	0.2093620847525597	0.834165588839334	0.9580146721870054
ENSG00000274559	341.7836961982081	0.0781663193312162	0.3754679769672666	0.20818371772363098	0.8350855214472621	0.9580146721870054
ENSG00000221864	213.9238441766418	0.08293876283812403	0.40473207426955427	0.20492263428296087	0.8376325708692761	0.9580146721870054
ENSG00000159216	12540.957883530264	0.03782165091749395	0.1862595221323586	0.2030588851753703	0.8390890070824885	0.9580146721870054
ENSG00000182871	8751.07986503439	-0.030518285128956452	0.1612153282246447	-0.18930138631998378	0.8498566088430374	0.9580146721870054
ENSG00000156261	4776.418164186796	-0.03020673600265217	0.1649208932859377	-0.183158940027569	0.8546733104251378	0.9580146721870054
ENSG00000159131	8715.629802211051	-0.02855130853122909	0.1567145043160332	-0.18218676475313364	0.8554361593692985	0.9580146721870054
ENSG00000160194	2729.197052058349	0.04132472771779564	0.23351055594585204	0.17697156152280452	0.8595307275884437	0.9580146721870054
ENSG00000184032	143.50469974989895	0.10222167279817578	0.5782245028368987	0.17678543938669736	0.8596769265943797	0.9580146721870054
ENSG00000160218	8653.399901418421	-0.03157785505664245	0.18009508700926266	-0.1753399028315433	0.8608125594777223	0.9580146721870054
ENSG00000244025	141.18248516387828	0.08574147012285127	0.5071549259778724	0.16906366423934183	0.8657465652023767	0.9580146721870054
ENSG00000142207	4402.352971504749	-0.04091181398926098	0.24302067988983708	-0.168347047699013	0.8663102632684342	0.9580146721870054
ENSG00000160226	4290.977958259197	-0.028509078956945162	0.16964364519348302	-0.1680527373980311	0.8665417905464499	0.9580146721870054
ENSG00000184724	144.95862505536107	0.0877258589707946	0.531631663208047	0.16501247958300078	0.8689341594245632	0.9580146721870054
ENSG00000180530	7769.838813004184	0.026461744914657276	0.17400154205905585	0.1520776459881959	0.8791256950355972	0.9580146721870054
ENSG00000160224	4372.1206209815555	0.03243749627413376	0.2142760988940418	0.1513817753895823	0.8796745649133688	0.9580146721870054
ENSG00000205445	662.8826943255112	-0.042406572510126986	0.28524601746265005	-0.14866665935372675	0.8818166708024597	0.9580146721870054
ENSG00000185658	17049.799386390252	0.021526759376219957	0.14994957074763446	0.14355999332902095	0.8858479340260828	0.9580146721870054
ENSG00000274276	5788.8419329000935	-0.025763435725913872	0.18113496727547737	-0.14223336395745056	0.8868956790552189	0.9580146721870054
ENSG00000160256	1167.8397588459982	-0.034092439695966384	0.2617310118654927	-0.13025754744526405	0.8963626660751801	0.9612216591523196
ENSG00000182362	2224.321247209101	0.025485112674789666	0.1993200067146382	0.12786028404703048	0.8982595417405956	0.9612216591523196
ENSG00000205581	7603.080516419317	-0.018299869076261983	0.15982149369526774	-0.11450192745135028	0.9088399185639136	0.9641766960149531
ENSG00000249624	1568.839004928617	-0.024738137041661334	0.21749211442695363	-0.11374268490993877	0.9094417744071175	0.9641766960149531
ENSG00000160180	829.2184455262451	-0.025612269211885443	0.2490546570441878	-0.10283794535647355	0.9180915888646356	0.9688616306451684
ENSG00000186924	115.41463678892733	0.055989968396796465	0.5849868284880962	0.09571150267007386	0.9237497050346811	0.9700252699280894
ENSG00000186970	176.99348315357153	0.03783655644219749	0.4167863744963195	0.09078165400181912	0.9276660878351596	0.9700252699280894
ENSG00000160185	4447.086876465361	-0.011383217215227113	0.17706831757912064	-0.06428714843433621	0.9487415863508372	0.9875537421560988
